datetime,open,high,low,close,volume
2025-01-17 03:45:00,22803.95,22839.3,22716.1,22753.3,0
2025-01-17 04:00:00,22754.3,22785.9,22662.95,22676.25,0
2025-01-17 04:15:00,22675.85,22726.8,22656.7,22719.95,0
2025-01-17 04:30:00,22718.25,22721.75,22668.75,22670.25,0
2025-01-17 04:45:00,22670.45,22706.85,22664.5,22703.6,0
2025-01-17 05:00:00,22705.45,22705.45,22617.55,22618.05,0
2025-01-17 05:15:00,22620.2,22628.75,22521.9,22527.0,0
2025-01-17 05:30:00,22528.55,22573.4,22518.3,22560.5,0
2025-01-17 05:45:00,22562.35,22585.1,22552.1,22575.1,0
2025-01-17 06:00:00,22574.85,22615.9,22565.05,22586.6,0
2025-01-17 06:15:00,22585.75,22599.8,22562.6,22592.65,0
2025-01-17 06:30:00,22592.5,22642.9,22579.65,22609.8,0
2025-01-17 06:45:00,22609.25,22657.0,22580.5,22597.65,0
2025-01-17 07:00:00,22597.55,22647.7,22597.55,22621.1,0
2025-01-17 07:15:00,22619.05,22642.35,22609.5,22630.1,0
2025-01-17 07:30:00,22629.8,22634.65,22582.5,22586.65,0
2025-01-17 07:45:00,22586.85,22593.65,22565.6,22578.5,0
2025-01-17 08:00:00,22579.7,22592.65,22542.6,22558.6,0
2025-01-17 08:15:00,22558.95,22588.45,22550.35,22573.55,0
2025-01-17 08:30:00,22573.7,22596.45,22549.65,22582.05,0
2025-01-17 08:45:00,22582.1,22605.5,22569.7,22593.4,0
2025-01-17 09:00:00,22593.45,22635.8,22591.35,22631.65,0
2025-01-17 09:15:00,22631.75,22645.1,22610.4,22642.55,0
2025-01-17 09:30:00,22643.1,22643.95,22587.0,22598.35,0
2025-01-17 09:45:00,22600.25,22626.6,22597.8,22611.8,0
2025-01-20 03:45:00,22697.7,22734.8,22638.9,22709.95,0
2025-01-20 04:00:00,22709.85,22731.65,22664.65,22717.35,0
2025-01-20 04:15:00,22717.2,22746.05,22703.3,22736.55,0
2025-01-20 04:30:00,22735.4,22748.35,22707.6,22727.45,0
2025-01-20 04:45:00,22726.4,22783.5,22724.7,22782.15,0
2025-01-20 05:00:00,22781.6,22794.65,22760.8,22775.25,0
2025-01-20 05:15:00,22774.8,22792.85,22750.45,22786.75,0
2025-01-20 05:30:00,22786.55,22792.8,22771.1,22789.85,0
2025-01-20 05:45:00,22788.95,22926.4,22788.65,22889.75,0
2025-01-20 06:00:00,22890.25,22924.7,22889.75,22923.35,0
2025-01-20 06:15:00,22922.95,22929.3,22901.1,22905.55,0
2025-01-20 06:30:00,22905.3,22917.85,22886.05,22908.3,0
2025-01-20 06:45:00,22910.35,22952.5,22897.4,22929.7,0
2025-01-20 07:00:00,22929.95,22962.2,22913.1,22941.45,0
2025-01-20 07:15:00,22942.95,22980.6,22938.6,22940.55,0
2025-01-20 07:30:00,22940.8,23002.95,22934.0,22984.15,0
2025-01-20 07:45:00,22985.4,23025.5,22969.25,22972.85,0
2025-01-20 08:00:00,22972.7,22979.25,22950.0,22957.2,0
2025-01-20 08:15:00,22959.4,22975.5,22948.4,22950.85,0
2025-01-20 08:30:00,22950.65,22958.45,22926.5,22958.2,0
2025-01-20 08:45:00,22958.1,22969.5,22924.15,22927.0,0
2025-01-20 09:00:00,22928.95,22947.95,22915.8,22941.0,0
2025-01-20 09:15:00,22941.75,22962.2,22939.25,22948.1,0
2025-01-20 09:30:00,22946.1,22951.25,22925.15,22938.35,0
2025-01-20 09:45:00,22938.75,22941.0,22906.0,22922.6,0
2025-01-21 03:45:00,23003.2,23009.4,22889.75,22933.5,0
2025-01-21 04:00:00,22933.15,22942.9,22857.35,22871.05,0
2025-01-21 04:15:00,22870.3,22901.05,22807.9,22814.6,0
2025-01-21 04:30:00,22816.2,22824.95,22764.65,22789.05,0
2025-01-21 04:45:00,22789.0,22789.8,22667.5,22672.15,0
2025-01-21 05:00:00,22669.6,22735.8,22662.7,22697.75,0
2025-01-21 05:15:00,22696.0,22716.2,22663.45,22663.8,0
2025-01-21 05:30:00,22658.35,22673.05,22616.35,22640.9,0
2025-01-21 05:45:00,22641.05,22665.3,22624.1,22626.4,0
2025-01-21 06:00:00,22626.55,22702.1,22621.7,22692.6,0
2025-01-21 06:15:00,22694.1,22905.9,22694.1,22839.95,0
2025-01-21 06:30:00,22839.75,22854.8,22741.3,22744.15,0
2025-01-21 06:45:00,22745.25,22748.1,22609.5,22620.15,0
2025-01-21 07:00:00,22621.55,22634.9,22596.3,22618.35,0
2025-01-21 07:15:00,22616.1,22732.55,22609.65,22706.15,0
2025-01-21 07:30:00,22704.8,22754.3,22685.55,22705.7,0
2025-01-21 07:45:00,22704.0,22725.5,22598.8,22716.35,0
2025-01-21 08:00:00,22711.65,22739.9,22671.5,22711.5,0
2025-01-21 08:15:00,22709.25,22717.1,22633.4,22674.05,0
2025-01-21 08:30:00,22677.15,22700.7,22650.85,22650.85,0
2025-01-21 08:45:00,22650.35,22660.15,22608.3,22640.35,0
2025-01-21 09:00:00,22638.0,22656.35,22492.1,22516.45,0
2025-01-21 09:15:00,22513.9,22549.25,22496.55,22525.75,0
2025-01-21 09:30:00,22519.8,22574.4,22516.35,22555.85,0
2025-01-21 09:45:00,22555.15,22585.25,22552.45,22579.55,0
2025-01-22 03:45:00,22607.1,22629.3,22535.7,22568.4,0
2025-01-22 04:00:00,22568.5,22627.3,22547.4,22550.4,0
2025-01-22 04:15:00,22549.75,22579.3,22489.6,22555.7,0
2025-01-22 04:30:00,22556.15,22594.8,22541.95,22586.05,0
2025-01-22 04:45:00,22585.35,22617.05,22551.25,22580.95,0
2025-01-22 05:00:00,22581.65,22588.65,22515.5,22545.7,0
2025-01-22 05:15:00,22545.85,22603.05,22544.55,22558.2,0
2025-01-22 05:30:00,22559.2,22568.8,22498.35,22509.75,0
2025-01-22 05:45:00,22510.1,22517.85,22484.8,22513.0,0
2025-01-22 06:00:00,22511.9,22528.1,22471.75,22482.2,0
2025-01-22 06:15:00,22483.75,22501.7,22455.4,22484.3,0
2025-01-22 06:30:00,22484.5,22491.5,22458.95,22479.65,0
2025-01-22 06:45:00,22480.5,22492.65,22416.3,22436.15,0
2025-01-22 07:00:00,22436.5,22474.45,22432.1,22460.15,0
2025-01-22 07:15:00,22459.5,22464.9,22430.4,22437.65,0
2025-01-22 07:30:00,22438.95,22445.1,22370.85,22432.25,0
2025-01-22 07:45:00,22433.2,22433.55,22390.5,22396.9,0
2025-01-22 08:00:00,22397.15,22433.65,22376.1,22381.65,0
2025-01-22 08:15:00,22381.1,22413.55,22367.3,22394.1,0
2025-01-22 08:30:00,22394.15,22530.05,22381.0,22513.55,0
2025-01-22 08:45:00,22514.3,22602.05,22497.7,22592.3,0
2025-01-22 09:00:00,22592.45,22612.75,22518.15,22590.55,0
2025-01-22 09:15:00,22588.95,22649.6,22567.6,22648.4,0
2025-01-22 09:30:00,22649.2,22677.5,22620.65,22669.95,0
2025-01-22 09:45:00,22667.05,22679.2,22627.25,22674.0,0
2025-01-23 03:45:00,22684.55,22689.85,22563.6,22570.5,0
2025-01-23 04:00:00,22571.4,22632.5,22564.75,22614.05,0
2025-01-23 04:15:00,22611.75,22695.95,22604.0,22651.55,0
2025-01-23 04:30:00,22651.6,22686.95,22627.85,22678.95,0
2025-01-23 04:45:00,22680.4,22717.85,22673.35,22697.5,0
2025-01-23 05:00:00,22697.8,22719.55,22668.6,22681.3,0
2025-01-23 05:15:00,22681.25,22694.4,22606.85,22638.75,0
2025-01-23 05:30:00,22637.35,22668.05,22617.5,22647.4,0
2025-01-23 05:45:00,22646.55,22654.1,22621.05,22635.95,0
2025-01-23 06:00:00,22635.55,22643.15,22597.8,22605.75,0
2025-01-23 06:15:00,22605.1,22627.9,22583.6,22618.1,0
2025-01-23 06:30:00,22618.0,22626.15,22599.2,22620.5,0
2025-01-23 06:45:00,22621.5,22666.3,22612.8,22654.5,0
2025-01-23 07:00:00,22654.55,22684.8,22651.55,22661.6,0
2025-01-23 07:15:00,22661.7,22670.4,22634.4,22664.15,0
2025-01-23 07:30:00,22663.8,22693.25,22654.8,22687.1,0
2025-01-23 07:45:00,22685.25,22707.8,22679.7,22694.35,0
2025-01-23 08:00:00,22694.65,22708.9,22667.15,22707.6,0
2025-01-23 08:15:00,22708.25,22716.2,22683.45,22702.75,0
2025-01-23 08:30:00,22701.1,22706.45,22649.0,22673.1,0
2025-01-23 08:45:00,22676.45,22678.9,22639.55,22651.35,0
2025-01-23 09:00:00,22650.0,22671.2,22642.8,22647.6,0
2025-01-23 09:15:00,22648.05,22658.2,22613.8,22623.35,0
2025-01-23 09:30:00,22625.05,22640.6,22617.2,22625.85,0
2025-01-23 09:45:00,22626.8,22638.65,22616.55,22635.75,0
2025-01-24 03:45:00,22616.9,22690.5,22600.05,22627.85,0
2025-01-24 04:00:00,22628.0,22644.4,22572.1,22607.15,0
2025-01-24 04:15:00,22609.8,22619.45,22529.85,22546.45,0
2025-01-24 04:30:00,22546.4,22575.55,22539.05,22571.9,0
2025-01-24 04:45:00,22567.4,22639.15,22520.35,22606.15,0
2025-01-24 05:00:00,22605.8,22646.0,22578.4,22628.2,0
2025-01-24 05:15:00,22627.6,22637.95,22602.45,22633.9,0
2025-01-24 05:30:00,22633.3,22722.55,22625.65,22710.4,0
2025-01-24 05:45:00,22707.55,22717.0,22667.85,22698.0,0
2025-01-24 06:00:00,22697.0,22732.7,22660.45,22721.6,0
2025-01-24 06:15:00,22721.0,22733.45,22709.35,22714.7,0
2025-01-24 06:30:00,22714.2,22721.65,22690.05,22711.15,0
2025-01-24 06:45:00,22709.55,22736.25,22700.45,22707.9,0
2025-01-24 07:00:00,22706.6,22712.35,22623.7,22626.4,0
2025-01-24 07:15:00,22629.45,22647.15,22607.5,22619.25,0
2025-01-24 07:30:00,22617.3,22628.2,22572.95,22616.35,0
2025-01-24 07:45:00,22613.7,22617.2,22566.4,22586.55,0
