datetime,open,high,low,close,volume
2025-01-17 03:45:00,48959.5,49047.2,48763.9,48798.7,0
2025-01-17 04:00:00,48800.5,48845.0,48593.75,48610.65,0
2025-01-17 04:15:00,48610.55,48702.75,48564.05,48683.05,0
2025-01-17 04:30:00,48679.6,48690.15,48571.45,48591.1,0
2025-01-17 04:45:00,48591.85,48684.9,48572.7,48670.15,0
2025-01-17 05:00:00,48673.95,48675.5,48477.5,48480.65,0
2025-01-17 05:15:00,48486.5,48518.3,48314.8,48328.2,0
2025-01-17 05:30:00,48331.2,48435.3,48309.5,48400.05,0
2025-01-17 05:45:00,48403.9,48477.95,48389.75,48448.7,0
2025-01-17 06:00:00,48448.2,48541.35,48423.2,48482.1,0
2025-01-17 06:15:00,48479.7,48495.85,48424.35,48486.45,0
2025-01-17 06:30:00,48486.2,48578.5,48462.85,48513.35,0
2025-01-17 06:45:00,48512.95,48610.1,48439.2,48470.9,0
2025-01-17 07:00:00,48470.25,48591.85,48470.25,48538.85,0
2025-01-17 07:15:00,48539.05,48594.55,48518.65,48565.75,0
2025-01-17 07:30:00,48565.35,48571.85,48456.35,48461.55,0
2025-01-17 07:45:00,48462.95,48470.55,48408.85,48443.35,0
2025-01-17 08:00:00,48445.5,48486.85,48375.1,48414.7,0
2025-01-17 08:15:00,48415.7,48488.85,48393.25,48452.05,0
2025-01-17 08:30:00,48452.55,48506.8,48401.65,48474.0,0
2025-01-17 08:45:00,48472.65,48529.85,48452.3,48498.75,0
2025-01-17 09:00:00,48498.1,48599.9,48497.1,48592.8,0
2025-01-17 09:15:00,48594.65,48607.5,48533.0,48597.8,0
2025-01-17 09:30:00,48599.1,48600.65,48484.15,48521.9,0
2025-01-17 09:45:00,48527.05,48585.35,48521.05,48553.85,0
2025-01-20 03:45:00,48834.15,48889.75,48683.6,48864.25,0
2025-01-20 04:00:00,48866.6,48929.4,48790.8,48900.75,0
2025-01-20 04:15:00,48900.35,48954.2,48869.75,48931.65,0
2025-01-20 04:30:00,48929.95,48993.45,48888.8,48945.15,0
2025-01-20 04:45:00,48943.4,49062.85,48938.0,49057.85,0
2025-01-20 05:00:00,49053.65,49064.8,48973.6,49001.4,0
2025-01-20 05:15:00,49001.05,49048.85,48946.75,49032.55,0
2025-01-20 05:30:00,49032.8,49056.9,48996.0,49054.7,0
2025-01-20 05:45:00,49052.45,49348.35,49051.05,49270.65,0
2025-01-20 06:00:00,49271.0,49369.0,49270.35,49358.65,0
2025-01-20 06:15:00,49359.05,49374.85,49298.25,49312.7,0
2025-01-20 06:30:00,49311.65,49344.8,49271.8,49311.3,0
2025-01-20 06:45:00,49315.9,49416.75,49291.75,49363.65,0
2025-01-20 07:00:00,49364.15,49448.25,49317.85,49409.8,0
2025-01-20 07:15:00,49413.25,49492.8,49396.35,49399.95,0
2025-01-20 07:30:00,49400.55,49562.05,49382.9,49541.85,0
2025-01-20 07:45:00,49545.3,49650.6,49499.15,49510.05,0
2025-01-20 08:00:00,49509.45,49529.45,49468.2,49476.2,0
2025-01-20 08:15:00,49481.9,49516.55,49456.9,49461.65,0
2025-01-20 08:30:00,49459.85,49473.7,49399.1,49463.95,0
2025-01-20 08:45:00,49463.95,49489.6,49382.8,49393.15,0
2025-01-20 09:00:00,49397.15,49446.75,49363.9,49414.5,0
2025-01-20 09:15:00,49417.0,49456.1,49399.9,49408.2,0
2025-01-20 09:30:00,49402.8,49415.4,49359.7,49386.95,0
2025-01-20 09:45:00,49389.35,49389.35,49295.9,49334.55,0
2025-01-21 03:45:00,49532.0,49543.15,49239.95,49310.5,0
2025-01-21 04:00:00,49308.85,49330.25,49184.55,49197.9,0
2025-01-21 04:15:00,49197.5,49259.95,49069.0,49089.05,0
2025-01-21 04:30:00,49091.6,49111.15,48983.6,49034.45,0
2025-01-21 04:45:00,49035.7,49036.2,48780.75,48789.85,0
2025-01-21 05:00:00,48786.25,48937.3,48771.0,48864.8,0
2025-01-21 05:15:00,48859.05,48903.45,48775.85,48777.4,0
2025-01-21 05:30:00,48767.8,48803.0,48695.1,48745.1,0
2025-01-21 05:45:00,48745.8,48791.5,48692.6,48697.25,0
2025-01-21 06:00:00,48698.3,48867.6,48694.3,48842.1,0
2025-01-21 06:15:00,48846.1,49280.7,48846.1,49137.65,0
2025-01-21 06:30:00,49136.65,49169.75,48928.1,48934.6,0
2025-01-21 06:45:00,48934.35,48945.9,48657.0,48688.4,0
2025-01-21 07:00:00,48691.9,48709.4,48624.45,48681.65,0
2025-01-21 07:15:00,48675.45,48907.45,48659.25,48856.45,0
2025-01-21 07:30:00,48852.15,48961.8,48813.1,48857.25,0
2025-01-21 07:45:00,48852.7,48891.4,48636.9,48866.8,0
2025-01-21 08:00:00,48859.15,48916.4,48779.4,48855.7,0
2025-01-21 08:15:00,48851.6,48877.7,48699.2,48777.85,0
2025-01-21 08:30:00,48785.8,48841.35,48742.5,48742.5,0
2025-01-21 08:45:00,48741.5,48767.1,48662.8,48732.35,0
2025-01-21 09:00:00,48726.55,48769.75,48430.95,48469.25,0
2025-01-21 09:15:00,48462.8,48559.1,48437.3,48507.3,0
2025-01-21 09:30:00,48493.2,48618.5,48487.95,48580.95,0
2025-01-21 09:45:00,48581.1,48639.3,48578.4,48626.1,0
2025-01-22 03:45:00,48689.55,48741.75,48529.6,48619.25,0
2025-01-22 04:00:00,48619.45,48722.1,48544.05,48549.65,0
2025-01-22 04:15:00,48550.25,48635.75,48459.55,48590.0,0
2025-01-22 04:30:00,48589.0,48695.2,48558.7,48675.15,0
2025-01-22 04:45:00,48673.95,48727.8,48588.45,48644.75,0
2025-01-22 05:00:00,48646.75,48664.25,48495.4,48552.4,0
2025-01-22 05:15:00,48553.25,48673.55,48552.7,48585.6,0
2025-01-22 05:30:00,48587.25,48600.6,48442.9,48471.85,0
2025-01-22 05:45:00,48471.75,48478.4,48390.3,48446.65,0
2025-01-22 06:00:00,48445.2,48478.05,48355.35,48370.45,0
2025-01-22 06:15:00,48372.8,48385.3,48281.35,48339.6,0
2025-01-22 06:30:00,48340.0,48350.5,48279.95,48321.65,0
2025-01-22 06:45:00,48323.2,48354.1,48185.8,48223.6,0
2025-01-22 07:00:00,48223.25,48302.2,48213.7,48288.15,0
